transaction_id,timestamp,merchant_id,customer_id,amount,payment_method,payment_status,failure_reason,device_type,customer_type,product_category,refund_status,checkout_step_reached
TXN_104411,2025-12-16 06:29:30,mer_paypilot_01,CUST_00352,607.4,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104412,2025-12-16 06:35:52,mer_paypilot_01,CUST_00543,1411.58,Debit_Card,SUCCESS,None,Mobile_Android,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104413,2025-12-16 06:50:53,mer_paypilot_01,CUST_00548,2718.25,UPI,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104414,2025-12-16 06:59:34,mer_paypilot_01,CUST_00234,6659.36,UPI,FAILED,GATEWAY_DOWNTIME,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_INITIATED
TXN_104415,2025-12-16 07:13:40,mer_paypilot_01,CUST_01563,17339.44,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104416,2025-12-16 07:23:34,mer_paypilot_01,CUST_00604,2058.22,Wallet,SUCCESS,None,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104417,2025-12-16 07:27:02,mer_paypilot_01,CUST_01087,3170.78,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104418,2025-12-16 07:41:42,mer_paypilot_01,CUST_00422,3150.9,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104419,2025-12-16 07:43:48,mer_paypilot_01,CUST_03148,1543.59,UPI,SUCCESS,None,Mobile_iOS,NEW,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104420,2025-12-16 07:54:00,mer_paypilot_01,CUST_00799,3003.06,Debit_Card,SUCCESS,None,Mobile_iOS,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104421,2025-12-16 08:00:15,mer_paypilot_01,CUST_00150,2807.54,UPI,SUCCESS,None,Desktop,VIP,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104422,2025-12-16 08:22:57,mer_paypilot_01,CUST_03442,3997.53,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104423,2025-12-16 08:31:02,mer_paypilot_01,CUST_02024,738.59,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104424,2025-12-16 08:32:57,mer_paypilot_01,CUST_01289,1172.5,Credit_Card,FAILED,INSUFFICIENT_FUNDS,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_104425,2025-12-16 08:40:11,mer_paypilot_01,CUST_02236,5045.03,Credit_Card,SUCCESS,None,Desktop,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104426,2025-12-16 08:44:29,mer_paypilot_01,CUST_01736,970.58,Debit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104427,2025-12-16 08:46:39,mer_paypilot_01,CUST_02399,483.56,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104428,2025-12-16 08:57:40,mer_paypilot_01,CUST_02329,7198.7,Wallet,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104429,2025-12-16 09:08:44,mer_paypilot_01,CUST_02710,5782.12,UPI,SUCCESS,None,Mobile_Android,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104430,2025-12-16 09:12:47,mer_paypilot_01,CUST_02803,9567.15,UPI,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104431,2025-12-16 09:28:14,mer_paypilot_01,CUST_02194,2160.08,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104432,2025-12-16 09:36:58,mer_paypilot_01,CUST_02364,884.58,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104433,2025-12-16 09:41:25,mer_paypilot_01,CUST_01740,778.24,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104434,2025-12-16 09:47:49,mer_paypilot_01,CUST_00886,2618.22,UPI,SUCCESS,None,Tablet,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104435,2025-12-16 10:09:26,mer_paypilot_01,CUST_01285,5508.72,Credit_Card,DROPPED,USER_ABORTED,Mobile_iOS,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_INITIATED
TXN_104436,2025-12-16 10:09:45,mer_paypilot_01,CUST_02006,4494.92,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104437,2025-12-16 10:11:36,mer_paypilot_01,CUST_02049,4116.33,UPI,FAILED,INVALID_OTP,Mobile_iOS,NEW,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_104438,2025-12-16 10:33:55,mer_paypilot_01,CUST_00105,406.63,UPI,SUCCESS,None,Tablet,VIP,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104439,2025-12-16 10:57:16,mer_paypilot_01,CUST_01297,2184.41,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104440,2025-12-16 11:04:20,mer_paypilot_01,CUST_03607,5492.28,Wallet,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104441,2025-12-16 11:17:39,mer_paypilot_01,CUST_02913,1351.32,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104442,2025-12-16 11:44:15,mer_paypilot_01,CUST_01381,1941.66,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104443,2025-12-16 11:51:44,mer_paypilot_01,CUST_03496,876.7,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104444,2025-12-16 12:13:35,mer_paypilot_01,CUST_02985,3648.87,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104445,2025-12-16 12:14:28,mer_paypilot_01,CUST_01365,2902.94,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104446,2025-12-16 12:22:53,mer_paypilot_01,CUST_03070,540.95,UPI,SUCCESS,None,Mobile_Android,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104447,2025-12-16 12:27:25,mer_paypilot_01,CUST_01125,1041.65,UPI,SUCCESS,None,Tablet,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104448,2025-12-16 12:40:16,mer_paypilot_01,CUST_02077,3081.13,Debit_Card,DROPPED,USER_ABORTED,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_INITIATED
TXN_104449,2025-12-16 12:41:07,mer_paypilot_01,CUST_03471,2575.14,UPI,FAILED,INSUFFICIENT_FUNDS,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_104450,2025-12-16 12:42:42,mer_paypilot_01,CUST_03701,4447.24,UPI,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104451,2025-12-16 13:06:24,mer_paypilot_01,CUST_00564,3338.66,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104452,2025-12-16 13:14:29,mer_paypilot_01,CUST_01902,6467.32,Debit_Card,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104453,2025-12-16 13:17:12,mer_paypilot_01,CUST_03167,3093.59,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104454,2025-12-16 13:19:47,mer_paypilot_01,CUST_03430,2866.64,UPI,SUCCESS,None,Mobile_Android,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104455,2025-12-16 13:22:08,mer_paypilot_01,CUST_03450,1615.67,Credit_Card,SUCCESS,None,Desktop,RETURNING,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_104456,2025-12-16 13:28:19,mer_paypilot_01,CUST_02027,9201.4,UPI,FAILED,RISK_DECLINE,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_INITIATED
TXN_104457,2025-12-16 13:36:58,mer_paypilot_01,CUST_01911,2078.16,Wallet,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104458,2025-12-16 13:43:50,mer_paypilot_01,CUST_00042,6604.5,Wallet,SUCCESS,None,Mobile_Android,VIP,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104459,2025-12-16 13:52:37,mer_paypilot_01,CUST_01657,2992.65,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104460,2025-12-16 13:54:27,mer_paypilot_01,CUST_03167,2867.45,UPI,SUCCESS,None,Mobile_Android,RETURNING,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_104461,2025-12-16 13:58:31,mer_paypilot_01,CUST_01986,9123.22,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104462,2025-12-16 14:02:38,mer_paypilot_01,CUST_01877,2859.94,UPI,FAILED,INVALID_OTP,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_104463,2025-12-16 14:02:58,mer_paypilot_01,CUST_03248,1649.63,UPI,SUCCESS,None,Tablet,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104464,2025-12-16 14:04:46,mer_paypilot_01,CUST_01275,1424.17,UPI,SUCCESS,None,Tablet,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104465,2025-12-16 14:35:31,mer_paypilot_01,CUST_00959,6533.99,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,FULL_REFUND,PAYMENT_COMPLETED
TXN_104466,2025-12-16 14:50:14,mer_paypilot_01,CUST_00772,8809.7,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104467,2025-12-16 14:51:07,mer_paypilot_01,CUST_03288,2590.09,Netbanking,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104468,2025-12-16 15:01:27,mer_paypilot_01,CUST_01746,1086.01,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104469,2025-12-16 15:10:47,mer_paypilot_01,CUST_03655,752.07,UPI,SUCCESS,None,Desktop,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104470,2025-12-16 15:25:51,mer_paypilot_01,CUST_01201,1242.15,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104471,2025-12-16 15:28:33,mer_paypilot_01,CUST_02901,859.05,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104472,2025-12-16 15:32:59,mer_paypilot_01,CUST_02019,4413.97,UPI,SUCCESS,None,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104473,2025-12-16 15:54:36,mer_paypilot_01,CUST_01078,4753.27,Credit_Card,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104474,2025-12-16 16:00:25,mer_paypilot_01,CUST_02709,1036.4,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104475,2025-12-16 16:08:31,mer_paypilot_01,CUST_01513,1011.59,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104476,2025-12-16 16:11:49,mer_paypilot_01,CUST_01914,2018.31,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104477,2025-12-16 16:18:18,mer_paypilot_01,CUST_00925,17114.44,UPI,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104478,2025-12-16 16:19:11,mer_paypilot_01,CUST_01658,1833.07,UPI,DROPPED,USER_ABORTED,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_104479,2025-12-16 16:24:26,mer_paypilot_01,CUST_01473,2851.47,Wallet,SUCCESS,None,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104480,2025-12-16 17:14:09,mer_paypilot_01,CUST_01042,2955.74,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104481,2025-12-16 17:15:11,mer_paypilot_01,CUST_00614,2135.92,UPI,FAILED,BANK_SERVER_TIMEOUT,Desktop,NEW,Home_Kitchen,NO_REFUND,PAYMENT_INITIATED
TXN_104482,2025-12-16 17:23:15,mer_paypilot_01,CUST_02123,852.59,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104483,2025-12-16 17:28:09,mer_paypilot_01,CUST_00468,5765.55,Debit_Card,SUCCESS,None,Mobile_Android,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104484,2025-12-16 18:13:54,mer_paypilot_01,CUST_02009,4283.19,Netbanking,DROPPED,USER_ABORTED,Mobile_iOS,NEW,Electronics,NO_REFUND,PAYMENT_INITIATED
TXN_104485,2025-12-16 18:24:35,mer_paypilot_01,CUST_00776,10738.46,Debit_Card,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104486,2025-12-16 18:36:01,mer_paypilot_01,CUST_01865,2007.17,Wallet,SUCCESS,None,Mobile_iOS,NEW,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104487,2025-12-16 19:01:11,mer_paypilot_01,CUST_03074,547.95,UPI,SUCCESS,None,Desktop,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104488,2025-12-16 19:04:35,mer_paypilot_01,CUST_00560,1340.51,Netbanking,DROPPED,USER_ABORTED,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_104489,2025-12-16 19:12:03,mer_paypilot_01,CUST_03733,1639.56,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104490,2025-12-16 19:24:34,mer_paypilot_01,CUST_00852,5688.27,UPI,SUCCESS,None,Mobile_Android,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104491,2025-12-16 19:45:16,mer_paypilot_01,CUST_01388,1717.76,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104492,2025-12-16 19:47:00,mer_paypilot_01,CUST_02197,3616.45,UPI,SUCCESS,None,Desktop,NEW,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104493,2025-12-16 19:56:13,mer_paypilot_01,CUST_02694,3365.92,Debit_Card,SUCCESS,None,Mobile_Android,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104494,2025-12-16 19:56:38,mer_paypilot_01,CUST_02203,15863.16,UPI,DROPPED,USER_ABORTED,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_INITIATED
TXN_104495,2025-12-16 20:08:45,mer_paypilot_01,CUST_03509,2619.76,Credit_Card,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104496,2025-12-16 20:20:03,mer_paypilot_01,CUST_00102,2967.72,Credit_Card,FAILED,USER_ABORTED,Desktop,VIP,Home_Kitchen,NO_REFUND,PAYMENT_INITIATED
TXN_104497,2025-12-16 20:23:32,mer_paypilot_01,CUST_01793,1249.93,UPI,FAILED,BANK_SERVER_TIMEOUT,Mobile_Android,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_104498,2025-12-16 20:29:16,mer_paypilot_01,CUST_03696,5317.39,Credit_Card,SUCCESS,None,Desktop,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104499,2025-12-16 20:37:49,mer_paypilot_01,CUST_01271,2650.0,UPI,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104500,2025-12-16 20:42:48,mer_paypilot_01,CUST_02872,5715.13,Debit_Card,SUCCESS,None,Desktop,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104501,2025-12-16 20:50:20,mer_paypilot_01,CUST_01361,15168.8,UPI,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104502,2025-12-16 20:51:04,mer_paypilot_01,CUST_01848,7537.04,UPI,SUCCESS,None,Desktop,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104503,2025-12-16 21:14:34,mer_paypilot_01,CUST_02257,3606.33,Credit_Card,SUCCESS,None,Mobile_Android,NEW,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104504,2025-12-16 21:19:10,mer_paypilot_01,CUST_01654,6633.49,Credit_Card,SUCCESS,None,Mobile_iOS,NEW,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104505,2025-12-16 21:24:54,mer_paypilot_01,CUST_02419,1835.34,UPI,SUCCESS,None,Mobile_iOS,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104506,2025-12-16 21:24:56,mer_paypilot_01,CUST_00557,4631.86,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,FULL_REFUND,PAYMENT_COMPLETED
TXN_104507,2025-12-16 21:31:13,mer_paypilot_01,CUST_03495,956.82,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104508,2025-12-16 21:43:05,mer_paypilot_01,CUST_00689,1397.24,UPI,SUCCESS,None,Mobile_Android,NEW,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104509,2025-12-16 21:44:55,mer_paypilot_01,CUST_00371,2704.55,UPI,SUCCESS,None,Desktop,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104510,2025-12-16 22:06:37,mer_paypilot_01,CUST_03411,3087.56,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104511,2025-12-16 22:08:25,mer_paypilot_01,CUST_00834,4085.4,UPI,SUCCESS,None,Mobile_Android,NEW,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104512,2025-12-16 22:10:27,mer_paypilot_01,CUST_00953,3112.11,UPI,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104513,2025-12-16 22:14:44,mer_paypilot_01,CUST_00122,16472.46,Netbanking,SUCCESS,None,Mobile_Android,VIP,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104514,2025-12-16 22:20:13,mer_paypilot_01,CUST_02245,1308.7,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104515,2025-12-16 22:26:28,mer_paypilot_01,CUST_01478,2039.93,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104516,2025-12-16 22:38:23,mer_paypilot_01,CUST_02586,5949.15,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104517,2025-12-16 22:40:04,mer_paypilot_01,CUST_00311,635.48,UPI,FAILED,INSUFFICIENT_FUNDS,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_104518,2025-12-16 22:43:43,mer_paypilot_01,CUST_00239,1940.79,Debit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104519,2025-12-16 22:47:39,mer_paypilot_01,CUST_00381,7436.52,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104520,2025-12-16 22:56:33,mer_paypilot_01,CUST_00758,2768.5,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104521,2025-12-16 22:56:49,mer_paypilot_01,CUST_00367,1065.48,UPI,SUCCESS,None,Mobile_Android,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104522,2025-12-16 23:14:14,mer_paypilot_01,CUST_00632,3442.49,UPI,SUCCESS,None,Mobile_Android,NEW,Fashion,FULL_REFUND,PAYMENT_COMPLETED
TXN_104523,2025-12-16 23:22:44,mer_paypilot_01,CUST_03192,2426.03,Debit_Card,DROPPED,USER_ABORTED,Mobile_iOS,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_INITIATED
TXN_104524,2025-12-16 23:29:47,mer_paypilot_01,CUST_03379,795.98,Credit_Card,SUCCESS,None,Mobile_iOS,NEW,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104525,2025-12-16 23:50:16,mer_paypilot_01,CUST_01500,5379.7,Netbanking,SUCCESS,None,Mobile_Android,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104526,2025-12-16 23:55:38,mer_paypilot_01,CUST_02203,2618.16,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104527,2025-12-17 00:01:16,mer_paypilot_01,CUST_01279,597.37,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Grocery,PARTIAL_REFUND,PAYMENT_COMPLETED
TXN_104528,2025-12-17 00:26:44,mer_paypilot_01,CUST_03282,2953.85,UPI,SUCCESS,None,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104529,2025-12-17 00:32:09,mer_paypilot_01,CUST_00142,1694.74,UPI,SUCCESS,None,Mobile_Android,VIP,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104530,2025-12-17 00:32:26,mer_paypilot_01,CUST_01792,1451.83,Debit_Card,SUCCESS,None,Desktop,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104531,2025-12-17 00:35:14,mer_paypilot_01,CUST_00162,1115.25,UPI,SUCCESS,None,Desktop,VIP,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104532,2025-12-17 00:41:25,mer_paypilot_01,CUST_02327,1507.79,UPI,SUCCESS,None,Mobile_Android,NEW,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104533,2025-12-17 01:12:46,mer_paypilot_01,CUST_00006,2831.35,UPI,SUCCESS,None,Mobile_Android,VIP,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104534,2025-12-17 01:25:04,mer_paypilot_01,CUST_02495,3457.6,UPI,SUCCESS,None,Mobile_Android,NEW,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104535,2025-12-17 01:38:46,mer_paypilot_01,CUST_00457,3010.9,Credit_Card,SUCCESS,None,Mobile_iOS,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104536,2025-12-17 01:51:09,mer_paypilot_01,CUST_02584,4238.16,Credit_Card,SUCCESS,None,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104537,2025-12-17 02:02:57,mer_paypilot_01,CUST_02201,4109.73,Netbanking,SUCCESS,None,Mobile_iOS,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104538,2025-12-17 02:05:04,mer_paypilot_01,CUST_00381,2703.6,UPI,SUCCESS,None,Tablet,RETURNING,Beauty_Personal_Care,NO_REFUND,PAYMENT_COMPLETED
TXN_104539,2025-12-17 02:11:45,mer_paypilot_01,CUST_01991,634.09,UPI,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104540,2025-12-17 02:32:57,mer_paypilot_01,CUST_03203,4958.69,UPI,SUCCESS,None,Tablet,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104541,2025-12-17 02:36:41,mer_paypilot_01,CUST_02209,16189.37,UPI,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104542,2025-12-17 02:42:48,mer_paypilot_01,CUST_02595,310.27,UPI,SUCCESS,None,Mobile_Android,NEW,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104543,2025-12-17 02:47:14,mer_paypilot_01,CUST_01741,7434.93,UPI,SUCCESS,None,Desktop,RETURNING,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
TXN_104544,2025-12-17 02:51:07,mer_paypilot_01,CUST_02533,6039.11,Credit_Card,SUCCESS,None,Mobile_Android,RETURNING,Electronics,NO_REFUND,PAYMENT_COMPLETED
TXN_104545,2025-12-17 02:53:28,mer_paypilot_01,CUST_03432,1917.91,Credit_Card,SUCCESS,None,Mobile_Android,NEW,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104546,2025-12-17 02:54:00,mer_paypilot_01,CUST_02115,1213.64,Netbanking,FAILED,BANK_SERVER_TIMEOUT,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_INITIATED
TXN_104547,2025-12-17 02:55:11,mer_paypilot_01,CUST_00895,874.98,Debit_Card,SUCCESS,None,Mobile_Android,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104548,2025-12-17 03:00:39,mer_paypilot_01,CUST_00695,2363.6,UPI,SUCCESS,None,Desktop,RETURNING,Fashion,NO_REFUND,PAYMENT_COMPLETED
TXN_104549,2025-12-17 03:01:31,mer_paypilot_01,CUST_00946,2114.33,UPI,SUCCESS,None,Tablet,RETURNING,Grocery,NO_REFUND,PAYMENT_COMPLETED
TXN_104550,2025-12-17 03:04:44,mer_paypilot_01,CUST_02202,2963.42,UPI,SUCCESS,None,Mobile_Android,NEW,Home_Kitchen,NO_REFUND,PAYMENT_COMPLETED
